INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (0,'Travon Isai','Travon_Isai@gmail.com',12)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (727,'Demian Yurem','Demian_Yurem@gmail.com',9)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (728,'Jeffie Javier','Jeffie_Javier@gmail.com',33)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (729,'Hill Reynaldo','Hill_Reynaldo@gmail.com',7)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (730,'Joselin Garfield','Joselin_Garfield@gmail.com',5)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (731,'Willard Joni','Willard_Joni@gmail.com',0)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (732,'Barbara Amira','Barbara_Amira@gmail.com',28)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (733,'Waino Dona','Waino_Dona@gmail.com',21)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (734,'Eber Robb','Eber_Robb@gmail.com',20)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (735,'Shaniya Ingrid','Shaniya_Ingrid@gmail.com',20)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (736,'Giuseppe Jaye','Giuseppe_Jaye@gmail.com',18)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (737,'Texas Irvin','Texas_Irvin@gmail.com',24)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (738,'Josiah Lona','Josiah_Lona@gmail.com',18)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (739,'Serina Doris','Serina_Doris@gmail.com',16)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (740,'Acie Douglass','Acie_Douglass@gmail.com',36)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (741,'Florencio Less','Florencio_Less@gmail.com',7)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (742,'Catharine Irvin','Catharine_Irvin@gmail.com',11)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (743,'Burr Nina','Burr_Nina@gmail.com',7)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (744,'Lindsay Fannye','Lindsay_Fannye@gmail.com',1)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (745,'Kyrie Lacie','Kyrie_Lacie@gmail.com',6)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (746,'Mikaela Londyn','Mikaela_Londyn@gmail.com',12)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (747,'Antoinette Dewayne','Antoinette_Dewayne@gmail.com',33)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (748,'Odus Scarlet','Odus_Scarlet@gmail.com',41)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (749,'Elenor Ginger','Elenor_Ginger@gmail.com',3)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (750,'Callum Dora','Callum_Dora@gmail.com',19)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (751,'Myra Raynard','Myra_Raynard@gmail.com',12)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (752,'Brandyn Jarod','Brandyn_Jarod@gmail.com',34)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (753,'Clemie Linus','Clemie_Linus@gmail.com',29)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (754,'Ethyle Elyse','Ethyle_Elyse@gmail.com',24)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (755,'Aliya Mareli','Aliya_Mareli@gmail.com',11)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (756,'Admiral Laila','Admiral_Laila@gmail.com',25)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (757,'Iola Rohan','Iola_Rohan@gmail.com',17)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (758,'Kraig Creola','Kraig_Creola@gmail.com',11)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (759,'Lenard Lindbergh','Lenard_Lindbergh@gmail.com',32)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (760,'Kenji Deangelo','Kenji_Deangelo@gmail.com',27)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (761,'Daisha Price','Daisha_Price@gmail.com',24)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (762,'Zavier Karina','Zavier_Karina@gmail.com',23)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (763,'Houston Chet','Houston_Chet@gmail.com',2)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (764,'Tess Norman','Tess_Norman@gmail.com',4)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (765,'Shirlene Margene','Shirlene_Margene@gmail.com',7)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (766,'Henri Loraine','Henri_Loraine@gmail.com',23)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (767,'Thorwald Darrin','Thorwald_Darrin@gmail.com',15)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (768,'Levina Ela','Levina_Ela@gmail.com',26)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (769,'Jessy Alferd','Jessy_Alferd@gmail.com',39)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (770,'Jeane Jahir','Jeane_Jahir@gmail.com',26)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (771,'Freeman Aric','Freeman_Aric@gmail.com',23)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (772,'Kingston Hortense','Kingston_Hortense@gmail.com',31)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (773,'Joleen Nyah','Joleen_Nyah@gmail.com',18)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (774,'Towanda Macel','Towanda_Macel@gmail.com',30)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (775,'Colbert Virgia','Colbert_Virgia@gmail.com',26)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (776,'Tiera Roxann','Tiera_Roxann@gmail.com',21)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (777,'Joy Samie','Joy_Samie@gmail.com',28)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (778,'Jasper Earlie','Jasper_Earlie@gmail.com',1)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (779,'Knox Treena','Knox_Treena@gmail.com',27)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (780,'Olympia Isamar','Olympia_Isamar@gmail.com',8)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (781,'Orene Zettie','Orene_Zettie@gmail.com',19)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (782,'Frederic Annetta','Frederic_Annetta@gmail.com',39)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (783,'Onnie Demetric','Onnie_Demetric@gmail.com',9)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (784,'Lyndon Baby','Lyndon_Baby@gmail.com',21)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (785,'Darrius Phoenix','Darrius_Phoenix@gmail.com',14)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (786,'Ruth Mal','Ruth_Mal@gmail.com',1)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (787,'Elana Lukas','Elana_Lukas@gmail.com',14)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (788,'Veola Mac','Veola_Mac@gmail.com',34)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (789,'Hallie Offie','Hallie_Offie@gmail.com',7)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (790,'Kareen Leone','Kareen_Leone@gmail.com',34)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (791,'Riya Julisa','Riya_Julisa@gmail.com',6)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (792,'Kian Yaritza','Kian_Yaritza@gmail.com',15)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (793,'Benjamin Raina','Benjamin_Raina@gmail.com',34)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (794,'Huey Elbert','Huey_Elbert@gmail.com',18)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (795,'Makhi Mathias','Makhi_Mathias@gmail.com',42)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (796,'Concetta Arlyn','Concetta_Arlyn@gmail.com',14)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (797,'Olga Knox','Olga_Knox@gmail.com',13)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (798,'Ernst Erla','Ernst_Erla@gmail.com',6)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (799,'Frankie Demarcus','Frankie_Demarcus@gmail.com',37)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (800,'Trever Glen','Trever_Glen@gmail.com',24)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (801,'Mariah Lim','Mariah_Lim@gmail.com',10)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (802,'Andria Bebe','Andria_Bebe@gmail.com',2)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (803,'Breanna Lily','Breanna_Lily@gmail.com',35)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (804,'Selene Jann','Selene_Jann@gmail.com',40)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (805,'Brayan Jedediah','Brayan_Jedediah@gmail.com',21)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (806,'Abner Konnor','Abner_Konnor@gmail.com',30)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (807,'Eulalia Nola','Eulalia_Nola@gmail.com',33)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (808,'Cathleen Gaston','Cathleen_Gaston@gmail.com',23)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (809,'Rene Blossom','Rene_Blossom@gmail.com',24)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (810,'Clementina Lita','Clementina_Lita@gmail.com',3)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (811,'Dwaine Gerri','Dwaine_Gerri@gmail.com',11)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (812,'Prince Veta','Prince_Veta@gmail.com',42)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (813,'Kaylen Tegan','Kaylen_Tegan@gmail.com',4)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (814,'Silvester Jeremiah','Silvester_Jeremiah@gmail.com',9)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (815,'Council Geno','Council_Geno@gmail.com',27)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (816,'Salina Melonie','Salina_Melonie@gmail.com',29)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (817,'Alvin Lizzie','Alvin_Lizzie@gmail.com',10)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (818,'Antwan Nicklaus','Antwan_Nicklaus@gmail.com',5)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (819,'Landen Jo','Landen_Jo@gmail.com',7)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (820,'Emmitt Tennie','Emmitt_Tennie@gmail.com',18)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (821,'Jovani Destin','Jovani_Destin@gmail.com',13)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (822,'Maegan Ellamae','Maegan_Ellamae@gmail.com',1)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (823,'Fonda Brandt','Fonda_Brandt@gmail.com',10)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (824,'Sean Isaiah','Sean_Isaiah@gmail.com',42)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (825,'Edrie Ezra','Edrie_Ezra@gmail.com',39)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (826,'Virgel Exie','Virgel_Exie@gmail.com',39)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (827,'Makenzie Leola','Makenzie_Leola@gmail.com',22)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (828,'Howard Julious','Howard_Julious@gmail.com',10)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (829,'Bryon Yadiel','Bryon_Yadiel@gmail.com',13)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (830,'Gabrielle Bettie','Gabrielle_Bettie@gmail.com',22)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (831,'Eugenie Russ','Eugenie_Russ@gmail.com',42)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (832,'Edris Dafne','Edris_Dafne@gmail.com',38)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (833,'Alphonse Merrie','Alphonse_Merrie@gmail.com',6)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (834,'Messiah Theodosia','Messiah_Theodosia@gmail.com',2)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (835,'Noreen Rubie','Noreen_Rubie@gmail.com',16)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (836,'Santino Daisye','Santino_Daisye@gmail.com',15)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (837,'Jovita Alexandria','Jovita_Alexandria@gmail.com',38)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (838,'Bena Effa','Bena_Effa@gmail.com',2)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (839,'Odessa Susan','Odessa_Susan@gmail.com',4)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (840,'Cheyanne Lugenia','Cheyanne_Lugenia@gmail.com',18)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (841,'Syed Estelle','Syed_Estelle@gmail.com',35)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (842,'Inez Zandra','Inez_Zandra@gmail.com',32)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (843,'Eligah Gerri','Eligah_Gerri@gmail.com',17)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (844,'Elian Magdalen','Elian_Magdalen@gmail.com',31)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (845,'Mabell Albina','Mabell_Albina@gmail.com',12)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (846,'Tawanda Shan','Tawanda_Shan@gmail.com',18)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (847,'Elzie Luz','Elzie_Luz@gmail.com',3)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (848,'Chadrick Chuck','Chadrick_Chuck@gmail.com',35)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (849,'Todd Madalyn','Todd_Madalyn@gmail.com',9)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (850,'Chaim Shayna','Chaim_Shayna@gmail.com',38)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (851,'Sandra Jaleesa','Sandra_Jaleesa@gmail.com',15)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (852,'Meredith Bettie','Meredith_Bettie@gmail.com',35)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (853,'Huldah Alverda','Huldah_Alverda@gmail.com',34)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (854,'Alonzo Davonta','Alonzo_Davonta@gmail.com',20)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (855,'Dax Othel','Dax_Othel@gmail.com',15)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (856,'Corliss Teena','Corliss_Teena@gmail.com',12)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (857,'Dennis Willa','Dennis_Willa@gmail.com',15)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (858,'Adella Calvin','Adella_Calvin@gmail.com',7)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (859,'Genie Deliah','Genie_Deliah@gmail.com',34)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (860,'Austen Zoie','Austen_Zoie@gmail.com',2)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (861,'Dora Orelia','Dora_Orelia@gmail.com',12)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (862,'Sullivan Shonda','Sullivan_Shonda@gmail.com',32)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (863,'Lester Nyah','Lester_Nyah@gmail.com',21)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (864,'Estevan Rae','Estevan_Rae@gmail.com',22)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (865,'Nell Filomena','Nell_Filomena@gmail.com',41)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (866,'Omarion Sing','Omarion_Sing@gmail.com',1)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (867,'Alivia Sussie','Alivia_Sussie@gmail.com',10)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (868,'Kristoffer Louanna','Kristoffer_Louanna@gmail.com',38)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (869,'Jairo Rosita','Jairo_Rosita@gmail.com',17)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (870,'Jim Michial','Jim_Michial@gmail.com',9)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (871,'Francine Gertrude','Francine_Gertrude@gmail.com',11)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (872,'Nathalie Elbridge','Nathalie_Elbridge@gmail.com',31)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (873,'Algie Marianna','Algie_Marianna@gmail.com',2)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (874,'Braeden Jedidiah','Braeden_Jedidiah@gmail.com',20)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (875,'Patti Dow','Patti_Dow@gmail.com',21)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (876,'Cam Randal','Cam_Randal@gmail.com',30)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (877,'Lu Krystal','Lu_Krystal@gmail.com',42)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (878,'Orlin Dawn','Orlin_Dawn@gmail.com',41)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (879,'Orvil Augustina','Orvil_Augustina@gmail.com',12)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (880,'Gloria Waino','Gloria_Waino@gmail.com',37)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (881,'Gabriella Tomas','Gabriella_Tomas@gmail.com',23)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (882,'Dianna Loring','Dianna_Loring@gmail.com',17)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (883,'Birtha Sable','Birtha_Sable@gmail.com',12)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (884,'Mandy Doc','Mandy_Doc@gmail.com',17)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (885,'Breanna Lauryn','Breanna_Lauryn@gmail.com',38)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (886,'Marybelle Coleman','Marybelle_Coleman@gmail.com',39)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (887,'Bartholomew Quinn','Bartholomew_Quinn@gmail.com',26)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (888,'Vickey Ami','Vickey_Ami@gmail.com',20)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (889,'Dakoda Christin','Dakoda_Christin@gmail.com',2)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (890,'Antonina Moshe','Antonina_Moshe@gmail.com',8)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (891,'Eppie Amin','Eppie_Amin@gmail.com',39)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (892,'Crissie Cherise','Crissie_Cherise@gmail.com',20)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (893,'Pamala Pheobe','Pamala_Pheobe@gmail.com',23)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (894,'Jolie Gaston','Jolie_Gaston@gmail.com',1)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (895,'Yamilex Raphael','Yamilex_Raphael@gmail.com',31)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (896,'Josephus Westley','Josephus_Westley@gmail.com',24)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (897,'Lisle Wanita','Lisle_Wanita@gmail.com',31)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (898,'Lionel Fitzhugh','Lionel_Fitzhugh@gmail.com',19)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (899,'Bradly Marina','Bradly_Marina@gmail.com',16)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (900,'Margarite Cher','Margarite_Cher@gmail.com',18)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (901,'Cathi Alvaro','Cathi_Alvaro@gmail.com',30)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (902,'Litzy Pamela','Litzy_Pamela@gmail.com',23)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (903,'Theresia Jaquez','Theresia_Jaquez@gmail.com',12)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (904,'Theodis Mathilda','Theodis_Mathilda@gmail.com',10)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (905,'Dion Darius','Dion_Darius@gmail.com',14)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (906,'Valeria Nada','Valeria_Nada@gmail.com',25)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (907,'Hallie Mari','Hallie_Mari@gmail.com',4)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (908,'Florance Brande','Florance_Brande@gmail.com',10)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (909,'Cristina Claudie','Cristina_Claudie@gmail.com',26)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (910,'Cleta Leopoldo','Cleta_Leopoldo@gmail.com',10)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (911,'Rogelio Trey','Rogelio_Trey@gmail.com',35)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (912,'Maceo Antionette','Maceo_Antionette@gmail.com',36)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (913,'Nada Jose','Nada_Jose@gmail.com',41)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (914,'Therese Ruth','Therese_Ruth@gmail.com',27)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (915,'Garfield Charlene','Garfield_Charlene@gmail.com',22)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (916,'Olympia Latricia','Olympia_Latricia@gmail.com',10)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (917,'Eve Noelia','Eve_Noelia@gmail.com',15)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (918,'Kaylin Ransom','Kaylin_Ransom@gmail.com',27)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (919,'Olevia Lavada','Olevia_Lavada@gmail.com',38)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (920,'Ricci Acie','Ricci_Acie@gmail.com',26)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (921,'Clarabelle Lulla','Clarabelle_Lulla@gmail.com',5)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (922,'Alyvia Elbridge','Alyvia_Elbridge@gmail.com',4)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (923,'Selah Celena','Selah_Celena@gmail.com',42)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (924,'Flo Buddie','Flo_Buddie@gmail.com',2)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (925,'Demonte Larkin','Demonte_Larkin@gmail.com',23)
